run0,0,1310.6091741278487
run0,1,1205.8988562032691
run0,2,1195.3546871015733
run0,3,1084.343274871859
run0,4,971.8660145498912
run0,5,847.3571588762218
run0,6,770.2191243148415
run0,7,687.7995987511005
run0,8,648.2842712474619
run0,9,648.2842712474619
run0,10,630.0
run0,11,630.0
run0,12,630.0
run0,13,630.0
run0,14,630.0
run0,15,630.0
run0,16,630.0
run0,17,630.0
run0,18,630.0
run0,19,630.0
run1,0,1269.5267652979476
run1,1,1150.4562504897858
run1,2,1074.7246923245057
run1,3,1074.7246923245057
run1,4,942.5596609404272
run1,5,842.0294044972828
run1,6,740.870956644753
run1,7,692.0663072597692
run1,8,671.3556291411145
run1,9,646.5028153987288
run1,10,646.5028153987288
run1,11,634.142135623731
run1,12,630.0
run1,13,630.0
run1,14,630.0
run1,15,630.0
run1,16,630.0
run1,17,630.0
run1,18,630.0
run1,19,630.0
run2,0,1230.3270525694309
run2,1,1230.3270525694309
run2,2,1165.1539549055592
run2,3,1026.1055499370523
run2,4,959.3552611162788
run2,5,876.3034614031897
run2,6,765.984036540256
run2,7,710.7496472499763
run2,8,681.3556291411145
run2,9,663.0056307974577
run2,10,654.7870866461907
run2,11,642.4264068711929
run2,12,638.2842712474619
run2,13,630.0
run2,14,630.0
run2,15,630.0
run2,16,630.0
run2,17,630.0
run2,18,630.0
run2,19,630.0
run3,0,1349.5077459180834
run3,1,1218.5440529878406
run3,2,1075.4774688482316
run3,3,1070.7475621639783
run3,4,956.4471267620278
run3,5,843.065721752303
run3,6,764.4522347357583
run3,7,715.5634918610405
run3,8,646.5685424949238
run3,9,646.5685424949238
run3,10,642.4264068711929
run3,11,642.4264068711929
run3,12,634.142135623731
run3,13,634.142135623731
run3,14,634.142135623731
run3,15,630.0
run3,16,630.0
run3,17,630.0
run3,18,630.0
run3,19,630.0
run4,0,1165.243960659988
run4,1,1165.243960659988
run4,2,1165.243960659988
run4,3,1107.4362834801093
run4,4,880.3794028409397
run4,5,805.984036540256
run4,6,737.0548142703343
run4,7,723.5576296690633
run4,8,650.7106781186548
run4,9,650.7106781186548
run4,10,638.2842712474619
run4,11,638.2842712474619
run4,12,634.142135623731
run4,13,634.142135623731
run4,14,634.142135623731
run4,15,634.142135623731
run4,16,630.0
run4,17,630.0
run4,18,630.0
run4,19,630.0
run5,0,1293.8665297814027
run5,1,1208.9560673716
run5,2,1162.4706446438113
run5,3,1032.7505322302868
run5,4,938.925539520568
run5,5,819.6416126444648
run5,6,709.5084461961866
run5,7,663.1370849898476
run5,8,663.1370849898476
run5,9,658.2842712474619
run5,10,638.2842712474619
run5,11,630.0
run5,12,630.0
run5,13,630.0
run5,14,630.0
run5,15,630.0
run5,16,630.0
run5,17,630.0
run5,18,630.0
run5,19,630.0
run6,0,1255.7544002207455
run6,1,1179.0138939479193
run6,2,1179.0138939479193
run6,3,1027.2484257864048
run6,4,872.8870528709931
run6,5,872.8870528709931
run6,6,792.2893165374535
run6,7,671.3556291411146
run6,8,668.9949493661167
run6,9,654.8528137423857
run6,10,638.2842712474619
run6,11,638.2842712474619
run6,12,634.142135623731
run6,13,634.142135623731
run6,14,630.0
run6,15,630.0
run6,16,630.0
run6,17,630.0
run6,18,630.0
run6,19,630.0
run7,0,1203.9053635679952
run7,1,1203.9053635679952
run7,2,1154.0535857910209
run7,3,976.3083241723998
run7,4,973.738469138149
run7,5,803.803979038564
run7,6,755.5367338961671
run7,7,675.4977647648456
run7,8,658.9949493661167
run7,9,646.5685424949238
run7,10,634.142135623731
run7,11,634.142135623731
run7,12,634.142135623731
run7,13,634.142135623731
run7,14,634.142135623731
run7,15,634.142135623731
run7,16,634.142135623731
run7,17,630.0
run7,18,630.0
run7,19,630.0
run8,0,1299.2873904799083
run8,1,1240.3660756312515
run8,2,1064.0808108456804
run8,3,1064.0808108456804
run8,4,965.718955448522
run8,5,845.6580432909439
run8,6,785.0504621207566
run8,7,715.4977647648456
run8,8,698.8362701190673
run8,9,638.2842712474619
run8,10,638.2842712474619
run8,11,630.0
run8,12,630.0
run8,13,630.0
run8,14,630.0
run8,15,630.0
run8,16,630.0
run8,17,630.0
run8,18,630.0
run8,19,630.0
run9,0,1356.7742522006033
run9,1,1300.631817509178
run9,2,1139.7180685929245
run9,3,1081.8676138289402
run9,4,878.0567534829245
run9,5,805.602460992362
run9,6,721.1969498940653
run9,7,697.9241716360384
run9,8,668.9949493661167
run9,9,650.6449510224598
run9,10,642.4264068711929
run9,11,642.4264068711929
run9,12,638.2842712474619
run9,13,638.2842712474619
run9,14,634.142135623731
run9,15,630.0
run9,16,630.0
run9,17,630.0
run9,18,630.0
run9,19,630.0
run10,0,1325.3726204997743
run10,1,1295.929166858521
run10,2,1271.1517076123805
run10,3,1152.738724329182
run10,4,908.5269378676087
run10,5,787.2524626487053
run10,6,707.7927174436485
run10,7,671.2899020449197
run10,8,671.2899020449197
run10,9,668.9292222699218
run10,10,648.2842712474619
run10,11,646.5685424949238
run10,12,634.142135623731
run10,13,634.142135623731
run10,14,630.0
run10,15,630.0
run10,16,630.0
run10,17,630.0
run10,18,630.0
run10,19,630.0
run11,0,1294.1105492567262
run11,1,1133.5486886314964
run11,2,1133.5486886314964
run11,3,980.8394879795372
run11,4,980.8394879795372
run11,5,794.136853595328
run11,6,742.819726495749
run11,7,724.2955328423773
run11,8,667.1477664211886
run11,9,656.5685424949238
run11,10,634.142135623731
run11,11,634.142135623731
run11,12,634.142135623731
run11,13,634.142135623731
run11,14,634.142135623731
run11,15,634.142135623731
run11,16,634.142135623731
run11,17,634.142135623731
run11,18,630.0
run11,19,630.0
run12,0,1275.6164649127836
run12,1,1168.547314480655
run12,2,1168.547314480655
run12,3,1119.6747194592754
run12,4,972.8382853321067
