run0;0;1230.056307974577;34048.41790577475;26930.228807482723;194656027.1184235;13951.918402801226;34048.41790577476;40858.10148692971;65444.41695089275
run0;1;941.4213562373095;32888.213766356355;26041.708824381272;174335946.76565957;13203.633847000589;32888.213766356355;39465.856519627625;63580.455920213826
run0;2;941.4213562373095;31273.460296642203;24450.804384006653;165313642.81558946;12857.435312518179;31273.46029664218;37528.15235597061;59080.455920213826
run0;3;941.4213562373095;29432.47996829809;22667.065417669968;167187049.19804332;12930.083108705965;29432.479968298096;35318.97596195771;54222.165969054135
run0;4;941.4213562373095;27816.570826184634;22081.872505712527;171282039.42145407;13087.47643441829;27816.570826184638;33379.88499142157;53888.54381999832
run0;5;941.4213562373095;27399.45307916482;22252.998937827437;152674147.5502786;12356.138051603284;27399.453079164843;32879.343694997806;55571.68890796868
run0;6;941.4213562373095;27053.167628320254;22777.5597867543;167932512.7105684;12958.877756602553;27053.16762832026;32463.801153984314;60096.67747033151
run0;7;941.4213562373095;26664.626185719633;22293.486186251062;177173195.27145147;13310.642181031368;26664.626185719633;31997.55142286356;58047.72721475249
run0;8;941.4213562373095;24906.928338708836;21902.551116774554;171672409.91553503;13102.381841311717;24906.928338708836;29888.3140064506;64642.76181896288
run0;9;941.4213562373095;25874.555580639684;21484.120874735316;151724722.15003932;12317.65895574477;25874.55558063968;31049.466696767617;55262.70552493821
run0;10;941.4213562373095;25335.3411646196;20334.430520027458;148875568.19150063;12201.45762568967;25335.341164619593;30402.40939754351;50051.9707791102
run0;11;941.4213562373095;25081.467962507737;20524.405063873535;150119413.85463658;12252.32279425565;25081.467962507744;30097.76155500929;51654.18899078584
run0;12;941.4213562373095;22322.453882657526;18771.258261416406;119752326.64261602;10943.14062061783;22322.45388265752;26786.944659189023;49202.25231898308
run0;13;941.4213562373095;21770.72757614078;18589.266656919557;102508741.27930248;10124.660057468718;21770.727576140776;26124.87309136893;50277.70363697113
run0;14;941.4213562373095;21056.41397911457;17463.6032623275;94473460.43342364;9719.745903747877;21056.413979114568;25267.696774937478;44634.03302122797
run0;15;941.4213562373095;21686.948995893275;17765.690858542195;100217603.68094738;10010.874271558272;21686.948995893268;26024.33879507192;44634.03302122797
run0;16;941.4213562373095;22240.092239006055;18595.272892821547;119685835.10909446;10940.102152589548;22240.09223900606;26688.110686807267;48232.29432149742
run0;17;941.4213562373095;22399.678052786105;18131.65268594229;114996395.12552159;10723.6372153072;22399.678052786112;26879.613663343334;44923.351192628674
run0;18;941.4213562373095;23094.172957967396;18822.032804007715;106622738.57147157;10325.828711123944;23094.172957967385;27713.00754956086;47044.673575839806
run0;19;941.4213562373095;23180.76758280505;19069.26508334525;117059872.89213075;10819.421097828235;23180.76758280505;27816.92109936606;48257.98040898392
run0;20;941.4213562373095;23168.097617982665;19692.69462463536;142594895.58201095;11941.31046334576;23168.097617982665;27801.717141579196;52802.05985724775
run0;21;941.4213562373095;21972.08937829592;18191.06019758108;128749800.38421625;11346.796921784413;21972.08937829592;26366.507253955107;46414.52001717182
run0;22;941.4213562373095;23128.715852963203;19498.458189918227;128251914.91175371;11324.836198009829;23128.71585296322;27754.459023555864;51400.18733470679
run0;23;941.4213562373095;23398.778179258512;19334.61850216125;126193188.16480437;11233.57414916572;23398.778179258505;28078.533815110204;49257.73808949709
run0;24;941.4213562373095;22537.5545703025;18629.95584348054;136937482.824161;11702.029004585529;22537.5545703025;27045.065484363;47449.22359499622
run0;25;941.4213562373095;22775.098221516106;19495.355753931046;135643363.7730359;11646.603100176288;22775.09822151611;27330.11786581933;53098.46294043648
run0;26;941.4213562373095;22729.765296439113;18584.298113459372;129421205.27439347;11376.344108473226;22729.765296439105;27275.718355726924;46623.040630627154
run0;27;924.2640687119285;22876.094160672805;19952.44739400568;132435138.4277412;11508.046681680658;22876.094160672823;27451.312992807383;57228.54315746106
run0;28;924.2640687119285;22293.164412343456;19277.60307999095;142274609.55212647;11927.892083353474;22293.164412343463;26751.79729481215;53887.97255374678
run0;29;924.2640687119285;22484.376395969655;18878.671947522955;130522971.64034624;11424.665055936925;22484.376395969666;26981.251675163596;49373.19591162792
run0;30;924.2640687119285;22055.241720863574;18643.20861866346;131846095.58667603;11482.42550973774;22055.241720863567;26466.29006503628;49373.19591162792
run0;31;924.2640687119285;21584.015286171096;18541.975677612656;137547859.7768646;11728.079969750572;21584.015286171096;25900.818343405317;50901.21318402769
run0;32;924.2640687119285;22785.36467389588;19573.44589662349;125545414.16290992;11204.705001155091;22785.3646738959;27342.437608675078;53801.91172897711
run0;33;924.2640687119285;23715.454843560678;19085.329754930655;115797954.35294756;10760.945792677685;23715.45484356067;28458.5458122728;47062.70552493821
run0;34;924.2640687119285;23727.1666869661;19449.15206094342;137552775.2585979;11728.289528255938;23727.1666869661;28472.600024359315;49021.52954766495
run0;35;924.2640687119285;22995.513982231365;20243.621553500667;138444337.55939236;11766.23718779255;22995.51398223136;27594.616778677635;59882.11105214369
run0;36;924.2640687119285;24359.320355437812;19453.397248182966;129732083.30267051;11389.999267017996;24359.320355437812;29231.18442652537;47631.680364174426
run0;37;924.2640687119285;24608.428878660114;20916.749644081363;131546845.60871132;11469.387324905865;24608.428878660132;29530.114654392157;56183.76618407357
run0;38;924.2640687119285;22832.166699429654;19832.581116556896;132985884.7124085;11531.950603103038;22832.166699429643;27398.600039315566;56183.76618407357
run0;39;924.2640687119285;22967.959515882507;19194.59786040156;132274853.83852705;11501.080550910296;22967.95951588252;27561.551419059022;49803.378478474624
run0;40;924.2640687119285;23130.494164106232;18836.796671556192;130209410.09673084;11410.933796001573;23130.494164106225;27756.592996927466;47055.84412271571
run0;41;924.2640687119285;21631.856107875486;17714.529028257388;119645341.10895245;10938.251282035555;21631.856107875476;25958.22732945057;44501.71824741603
run0;42;924.2640687119285;20819.77421387037;17415.565426395762;107827992.11714542;10384.025814545408;20819.77421387038;24983.729056644454;45155.533560714204
run0;43;924.2640687119285;19833.437315193296;16685.981946451873;105276244.29154052;10260.421253123115;19833.4373151933;23800.124778231955;43664.36473617106
run0;44;924.2640687119285;19727.478368702905;16546.787472298704;101996611.57976982;10099.33718517061;19727.478368702905;23672.974042443486;43051.9707791102
run0;45;924.2640687119285;21374.71873492962;17620.378866528656;103028095.2785212;10150.27562574146;21374.718734929633;25649.662481915555;44660.9811306679
run0;46;924.2640687119285;21227.802576632374;17920.08343751282;96356317.21816255;9816.125366872744;21227.802576632388;25473.36309195887;47288.02649080124
run0;47;924.2640687119285;21181.141943676226;18167.31818216552;104201451.83515273;10207.911237621178;21181.141943676237;25417.370332411483;49654.19408991456
run0;48;924.2640687119285;20529.403924738228;17599.313431611416;106090610.8709808;10300.02965388842;20529.403924738217;24635.28470968586;48001.71824741602
run0;49;924.2640687119285;21118.006427793018;17870.113844834686;112271493.10737203;10595.824324108626;21118.006427793018;25341.607713351623;47378.20870035946
run0;50;924.2640687119285;21163.496263070447;17966.069018869286;103044866.445134;10151.101735532651;21163.496263070436;25396.195515684525;47955.84412271571
run0;51;924.2640687119285;19839.19194295881;16509.18729973483;95501127.13063094;9772.467811695822;19839.1919429588;23807.03033155056;42377.11154904664
run0;52;924.2640687119285;20688.382511173808;17467.15548951158;99359650.75173807;9967.931116923815;20688.38251117379;24826.059013408547;46075.45641711676
run0;53;900.0;19493.670252902684;17684.091087453355;114971952.42678122;10722.497490173697;19493.670252902688;23392.40430348322;59553.68902652622
